,ticker,start_date,end_date,filing_date,fiscal_year,time_frame,source_filing_url
0000822416:2013:FY,PHM,2013-01-01,2013-12-31,2014-02-05,2013,annual,https://api.polygon.io/v1/reference/sec/filings/0000822416-14-000010
0000822416:2014:FY,PHM,2014-01-01,2014-12-31,2015-02-04,2014,annual,https://api.polygon.io/v1/reference/sec/filings/0000822416-15-000007
0000822416:2015:FY,PHM,2015-01-01,2015-12-31,2016-02-08,2015,annual,https://api.polygon.io/v1/reference/sec/filings/0000822416-16-000048
0000822416:2016:FY,PHM,2016-01-01,2016-12-31,2017-02-01,2016,annual,https://api.polygon.io/v1/reference/sec/filings/0000822416-17-000008
0000822416:2017:FY,PHM,2017-01-01,2017-12-31,2018-02-07,2017,annual,https://api.polygon.io/v1/reference/sec/filings/0000822416-18-000009
0000822416:2018:FY,PHM,2018-01-01,2018-12-31,2019-01-31,2018,annual,https://api.polygon.io/v1/reference/sec/filings/0000822416-19-000008
0000822416:2019:FY,PHM,2019-01-01,2019-12-31,2020-01-30,2019,annual,https://api.polygon.io/v1/reference/sec/filings/0000822416-20-000007
0000822416:2020:FY,PHM,2020-01-01,2020-12-31,2021-02-02,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0000822416-21-000007
0000822416:2021:FY,PHM,2021-01-01,2021-12-31,2022-02-07,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0000822416-22-000007
0001137774:2009:FY,PHR,2009-01-01,2009-12-31,2010-02-26,2009,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-10-043048
0001137774:2011:FY,PHR,2011-01-01,2011-12-31,2012-02-24,2011,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-12-078116
0001137774:2012:FY,PHR,2012-01-01,2012-12-31,2013-02-22,2012,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-13-071582
0001412408:2020:FY,PHR,2019-02-01,2020-01-31,2020-04-23,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0001412408-20-000010
0001412408:2021:FY,PHR,2020-02-01,2021-01-31,2021-03-31,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0001412408-21-000024
0001412408:2022:FY,PHR,2021-02-01,2022-01-31,2022-03-31,2022,annual,https://api.polygon.io/v1/reference/sec/filings/0001412408-22-000019
0001114995:2016:FY,PI,2016-01-01,2016-12-31,2017-03-03,2016,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-17-003329
0001114995:2017:FY,PI,2017-01-01,2017-12-31,2018-03-15,2017,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-18-005846
0001114995:2018:FY,PI,2018-01-01,2018-12-31,2019-02-28,2018,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-19-005341
0001114995:2019:FY,PI,2019-01-01,2019-12-31,2020-03-02,2019,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-20-008171
0001114995:2020:FY,PI,2020-01-01,2020-12-31,2021-02-17,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-21-006386
0001114995:2021:FY,PI,2021-01-01,2021-12-31,2022-02-14,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-22-004981
0000931015:2010:FY,PII,2010-01-01,2010-12-31,2011-03-01,2010,annual,https://api.polygon.io/v1/reference/sec/filings/0000950123-11-020529
0000931015:2011:FY,PII,2011-01-01,2011-12-31,2012-02-27,2011,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-12-081910
0000931015:2012:FY,PII,2012-01-01,2012-12-31,2013-02-28,2012,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-13-083760
0000931015:2013:FY,PII,2013-01-01,2013-12-31,2014-02-21,2013,annual,https://api.polygon.io/v1/reference/sec/filings/0001445305-14-000518
0000931015:2014:FY,PII,2014-01-01,2014-12-31,2015-02-20,2014,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-15-000875
0000931015:2015:FY,PII,2015-01-01,2015-12-31,2016-02-19,2015,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-16-011420
0000931015:2016:FY,PII,2016-01-01,2016-12-31,2017-02-16,2016,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-17-001442
0000931015:2017:FY,PII,2017-01-01,2017-12-31,2018-02-15,2017,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-18-001709
0000931015:2018:FY,PII,2018-01-01,2018-12-31,2019-02-14,2018,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-19-001394
0000931015:2019:FY,PII,2019-01-01,2019-12-31,2020-02-14,2019,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-20-001541
0000931015:2020:FY,PII,2020-01-01,2020-12-31,2021-02-16,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-21-002278
0000931015:2021:FY,PII,2021-01-01,2021-12-31,2022-02-15,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-22-002730
0001832511:2021:FY,PIII,2021-01-01,2021-12-31,2022-10-21,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0001558370-22-015154
0001577916:2014:FY,PINC,2013-07-01,2014-06-30,2014-09-04,2014,annual,https://api.polygon.io/v1/reference/sec/filings/0001577916-14-000018
0001577916:2015:FY,PINC,2014-07-01,2015-06-30,2015-08-26,2015,annual,https://api.polygon.io/v1/reference/sec/filings/0001577916-15-000009
0001577916:2016:FY,PINC,2015-07-01,2016-06-30,2016-08-26,2016,annual,https://api.polygon.io/v1/reference/sec/filings/0001577916-16-000029
0001577916:2017:FY,PINC,2016-07-01,2017-06-30,2017-08-23,2017,annual,https://api.polygon.io/v1/reference/sec/filings/0001577916-17-000018
0001577916:2018:FY,PINC,2017-07-01,2018-06-30,2018-08-23,2018,annual,https://api.polygon.io/v1/reference/sec/filings/0001577916-18-000020
0001577916:2019:FY,PINC,2018-07-01,2019-06-30,2019-08-23,2019,annual,https://api.polygon.io/v1/reference/sec/filings/0001577916-19-000019
0001577916:2020:FY,PINC,2019-07-01,2020-06-30,2020-08-25,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0001577916-20-000012
0001577916:2021:FY,PINC,2020-07-01,2021-06-30,2021-08-17,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0001577916-21-000009
0001577916:2022:FY,PINC,2021-07-01,2022-06-30,2022-08-16,2022,annual,https://api.polygon.io/v1/reference/sec/filings/0001577916-22-000010
0001679826:2019:FY,PING,2019-01-01,2019-12-31,2020-03-04,2019,annual,https://api.polygon.io/v1/reference/sec/filings/0001558370-20-002034
0001679826:2020:FY,PING,2020-01-01,2020-12-31,2021-02-24,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0001558370-21-001638
0001679826:2021:FY,PING,2021-01-01,2021-12-31,2022-02-24,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0001558370-22-001977
0001506293:2019:FY,PINS,2019-01-01,2019-12-31,2020-02-07,2019,annual,https://api.polygon.io/v1/reference/sec/filings/0001506293-20-000013
0001506293:2020:FY,PINS,2020-01-01,2020-12-31,2021-02-05,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0001506293-21-000025
0001506293:2021:FY,PINS,2021-01-01,2021-12-31,2022-02-03,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0001506293-22-000016
0001230245:2020:FY,PIPR,2020-01-01,2020-12-31,2021-02-25,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0001230245-21-000030
0001230245:2021:FY,PIPR,2021-01-01,2021-12-31,2022-02-25,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0001230245-22-000039
0001626115:2015:FY,PJT,2015-01-01,2015-12-31,2016-02-29,2015,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-16-013745
0001626115:2016:FY,PJT,2016-01-01,2016-12-31,2017-02-28,2016,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-17-002891
0001626115:2017:FY,PJT,2017-01-01,2017-12-31,2018-02-27,2017,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-18-003538
0001626115:2018:FY,PJT,2018-01-01,2018-12-31,2019-02-28,2018,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-19-005523
0001626115:2019:FY,PJT,2019-01-01,2019-12-31,2020-02-27,2019,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-20-007455
0001626115:2020:FY,PJT,2020-01-01,2020-12-31,2021-02-26,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-21-009465
0001626115:2021:FY,PJT,2021-01-01,2021-12-31,2022-02-25,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-22-007189
0001617406:2017:FY,PK,2017-01-01,2017-12-31,2018-03-01,2017,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-18-004101
0001617406:2018:FY,PK,2018-01-01,2018-12-31,2019-02-28,2018,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-19-005443
0001617406:2019:FY,PK,2019-01-01,2019-12-31,2020-02-27,2019,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-20-007367
0001617406:2020:FY,PK,2020-01-01,2020-12-31,2021-02-26,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-21-009414
0001617406:2021:FY,PK,2021-01-01,2021-12-31,2022-02-18,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0000950170-22-001484
0001315399:2011:FY,PKBK,2011-01-01,2011-12-31,2012-03-26,2011,annual,https://api.polygon.io/v1/reference/sec/filings/0000946275-12-000113
0001315399:2012:FY,PKBK,2012-01-01,2012-12-31,2013-03-22,2012,annual,https://api.polygon.io/v1/reference/sec/filings/0000946275-13-000101
0001315399:2013:FY,PKBK,2013-01-01,2013-12-31,2014-03-21,2013,annual,https://api.polygon.io/v1/reference/sec/filings/0000946275-14-000073
0001315399:2014:FY,PKBK,2014-01-01,2014-12-31,2015-03-20,2014,annual,https://api.polygon.io/v1/reference/sec/filings/0000946275-15-000035
0001315399:2015:FY,PKBK,2015-01-01,2015-12-31,2016-03-18,2015,annual,https://api.polygon.io/v1/reference/sec/filings/0001315399-16-000007
0001315399:2016:FY,PKBK,2016-01-01,2016-12-31,2017-03-17,2016,annual,https://api.polygon.io/v1/reference/sec/filings/0001315399-17-000002
0001315399:2017:FY,PKBK,2017-01-01,2017-12-31,2018-03-15,2017,annual,https://api.polygon.io/v1/reference/sec/filings/0001315399-18-000002
0001315399:2018:FY,PKBK,2018-01-01,2018-12-31,2019-03-15,2018,annual,https://api.polygon.io/v1/reference/sec/filings/0001315399-19-000003
0001315399:2019:FY,PKBK,2019-01-01,2019-12-31,2020-03-13,2019,annual,https://api.polygon.io/v1/reference/sec/filings/0001315399-20-000003
0001315399:2020:FY,PKBK,2020-01-01,2020-12-31,2021-03-31,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0001315399-21-000004
0001315399:2021:FY,PKBK,2021-01-01,2021-12-31,2022-03-21,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0001315399-22-000039
0000076267:2012:FY,PKE,2011-02-28,2012-02-26,2012-05-10,2012,annual,https://api.polygon.io/v1/reference/sec/filings/0001133796-12-000091
0000076267:2013:FY,PKE,2012-02-27,2013-03-03,2013-05-16,2013,annual,https://api.polygon.io/v1/reference/sec/filings/0001133796-13-000086
0000076267:2014:FY,PKE,2013-03-04,2014-03-02,2014-05-16,2014,annual,https://api.polygon.io/v1/reference/sec/filings/0001437749-14-009377
0000076267:2015:FY,PKE,2014-03-03,2015-03-01,2015-05-15,2015,annual,https://api.polygon.io/v1/reference/sec/filings/0001437749-15-010336
0000076267:2016:FY,PKE,2015-03-02,2016-02-28,2016-05-13,2016,annual,https://api.polygon.io/v1/reference/sec/filings/0001437749-16-031799
0000076267:2017:FY,PKE,2016-02-29,2017-02-26,2017-05-12,2017,annual,https://api.polygon.io/v1/reference/sec/filings/0001437749-17-008941
0000076267:2018:FY,PKE,2017-02-27,2018-02-25,2018-05-11,2018,annual,https://api.polygon.io/v1/reference/sec/filings/0001437749-18-009630
0000076267:2019:FY,PKE,2018-02-26,2019-03-03,2019-05-20,2019,annual,https://api.polygon.io/v1/reference/sec/filings/0001437749-19-010516
0000076267:2020:FY,PKE,2019-03-04,2020-03-01,2020-05-14,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0001437749-20-010729
0000076267:2021:FY,PKE,2020-03-02,2021-02-28,2021-05-14,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0001437749-21-012145
0000076267:2022:FY,PKE,2021-03-01,2022-02-27,2022-05-12,2022,annual,https://api.polygon.io/v1/reference/sec/filings/0001437749-22-012112
0000075677:2010:FY,PKG,2010-01-01,2010-12-31,2011-02-22,2010,annual,https://api.polygon.io/v1/reference/sec/filings/0000950123-11-016543
0000075677:2011:FY,PKG,2011-01-01,2011-12-31,2012-02-21,2011,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-12-070269
0000075677:2012:FY,PKG,2012-01-01,2012-12-31,2013-02-28,2012,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-13-083569
0000075677:2013:FY,PKG,2013-01-01,2013-12-31,2014-02-28,2013,annual,https://api.polygon.io/v1/reference/sec/filings/0000075677-14-000009
0000075677:2014:FY,PKG,2014-01-01,2014-12-31,2015-02-27,2014,annual,https://api.polygon.io/v1/reference/sec/filings/0000075677-15-000007
0000075677:2015:FY,PKG,2015-01-01,2015-12-31,2016-02-26,2015,annual,https://api.polygon.io/v1/reference/sec/filings/0000075677-16-000030
0000075677:2016:FY,PKG,2016-01-01,2016-12-31,2017-02-28,2016,annual,https://api.polygon.io/v1/reference/sec/filings/0000075677-17-000004
0000075677:2017:FY,PKG,2017-01-01,2017-12-31,2018-02-28,2017,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-18-003690
0000075677:2018:FY,PKG,2018-01-01,2018-12-31,2019-02-28,2018,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-19-005284
0000075677:2019:FY,PKG,2019-01-01,2019-12-31,2020-02-26,2019,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-20-006774
0000075677:2020:FY,PKG,2020-01-01,2020-12-31,2021-02-24,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0001564590-21-008051
0000075677:2021:FY,PKG,2021-01-01,2021-12-31,2022-02-24,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0000950170-22-001913
0000031791:2011:FY,PKI,2010-01-04,2011-01-02,2011-03-01,2011,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-11-051468
0000031791:2012:FY,PKI,2012-01-02,2012-12-30,2013-02-26,2012,annual,https://api.polygon.io/v1/reference/sec/filings/0001445305-13-000333
0000031791:2013:FY,PKI,2012-12-31,2013-12-29,2014-02-25,2013,annual,https://api.polygon.io/v1/reference/sec/filings/0001445305-14-000585
0000031791:2014:FY,PKI,2013-12-30,2014-12-28,2015-02-24,2014,annual,https://api.polygon.io/v1/reference/sec/filings/0000031791-15-000003
0000031791:2015:FY,PKI,2014-12-29,2016-01-03,2016-03-01,2015,annual,https://api.polygon.io/v1/reference/sec/filings/0000031791-16-000014
0000031791:2017:FY,PKI,2017-01-02,2017-12-31,2018-02-27,2017,annual,https://api.polygon.io/v1/reference/sec/filings/0000031791-18-000004
0000031791:2018:FY,PKI,2018-01-01,2018-12-30,2019-02-26,2018,annual,https://api.polygon.io/v1/reference/sec/filings/0000031791-19-000003
0000031791:2019:FY,PKI,2018-12-31,2019-12-29,2020-02-25,2019,annual,https://api.polygon.io/v1/reference/sec/filings/0000031791-20-000003
0000031791:2020:FY,PKI,2019-12-30,2021-01-03,2021-03-02,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0000031791-21-000003
0000031791:2022:FY,PKI,2021-01-04,2022-01-02,2022-03-03,2022,annual,https://api.polygon.io/v1/reference/sec/filings/0000031791-22-000003
0000355429:2011:FY,PL,2011-01-01,2011-12-31,2012-02-28,2011,annual,https://api.polygon.io/v1/reference/sec/filings/0001047469-12-001760
0000355429:2012:FY,PL,2012-01-01,2012-12-31,2013-02-28,2012,annual,https://api.polygon.io/v1/reference/sec/filings/0001047469-13-001909
0000355429:2013:FY,PL,2013-01-01,2013-12-31,2014-02-28,2013,annual,https://api.polygon.io/v1/reference/sec/filings/0001047469-14-001556
0000355429:2014:FY,PL,2014-01-01,2014-12-31,2015-02-26,2014,annual,https://api.polygon.io/v1/reference/sec/filings/0001047469-15-001286
0001836833:2022:FY,PL,2021-02-01,2022-01-31,2022-04-14,2022,annual,https://api.polygon.io/v1/reference/sec/filings/0001836833-22-000018
0000810136:2011:FY,PLAB,2010-11-01,2011-10-30,2012-01-13,2011,annual,https://api.polygon.io/v1/reference/sec/filings/0001140361-12-002364
0000810136:2012:FY,PLAB,2011-10-31,2012-10-28,2013-01-09,2012,annual,https://api.polygon.io/v1/reference/sec/filings/0001140361-13-001560
0000810136:2013:FY,PLAB,2012-10-29,2013-11-03,2014-01-03,2013,annual,https://api.polygon.io/v1/reference/sec/filings/0001140361-14-000609
0000810136:2014:FY,PLAB,2013-11-04,2014-11-02,2015-01-06,2014,annual,https://api.polygon.io/v1/reference/sec/filings/0001140361-15-000753
0000810136:2015:FY,PLAB,2014-11-03,2015-11-01,2016-01-07,2015,annual,https://api.polygon.io/v1/reference/sec/filings/0001140361-16-047150
0000810136:2016:FY,PLAB,2015-11-02,2016-10-30,2017-01-06,2016,annual,https://api.polygon.io/v1/reference/sec/filings/0001140361-17-000934
0000810136:2017:FY,PLAB,2016-10-31,2017-10-29,2017-12-20,2017,annual,https://api.polygon.io/v1/reference/sec/filings/0001140361-17-046903
0000810136:2018:FY,PLAB,2017-10-30,2018-10-31,2018-12-21,2018,annual,https://api.polygon.io/v1/reference/sec/filings/0001140361-18-045611
0000810136:2019:FY,PLAB,2018-11-01,2019-10-31,2019-12-23,2019,annual,https://api.polygon.io/v1/reference/sec/filings/0001140361-19-023041
0000810136:2020:FY,PLAB,2019-11-01,2020-10-31,2021-01-15,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0001140361-21-001225
0000810136:2021:FY,PLAB,2020-11-01,2021-10-31,2021-12-17,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0001140361-21-042251
0000810136:2022:FY,PLAB,2021-11-01,2022-10-31,2022-12-23,2022,annual,https://api.polygon.io/v1/reference/sec/filings/0001140361-22-046880
0001525769:2015:FY,PLAY,2014-02-03,2015-02-01,2015-04-07,2015,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-15-121531
0001525769:2016:FY,PLAY,2015-02-02,2016-01-31,2016-03-29,2016,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-16-521591
0001525769:2017:FY,PLAY,2016-02-01,2017-01-29,2017-03-28,2017,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-17-099977
0001525769:2018:FY,PLAY,2017-01-30,2018-02-04,2018-04-03,2018,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-18-106389
0001525769:2019:FY,PLAY,2018-02-05,2019-02-03,2019-04-02,2019,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-19-095746
0001525769:2020:FY,PLAY,2019-02-04,2020-02-02,2020-04-03,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-20-098060
0001525769:2021:FY,PLAY,2020-02-03,2021-01-31,2021-03-31,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-21-102470
0001525769:2022:FY,PLAY,2021-02-01,2022-01-30,2022-03-29,2022,annual,https://api.polygon.io/v1/reference/sec/filings/0001193125-22-087521
0001803914:2021:FY,PLBY,2021-01-01,2021-12-31,2022-03-16,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0001803914-22-000011
0001041859:2011:FY,PLCE,2010-01-31,2011-01-29,2011-03-28,2011,annual,https://api.polygon.io/v1/reference/sec/filings/0001047469-11-002755
0001041859:2012:FY,PLCE,2011-01-30,2012-01-28,2012-03-23,2012,annual,https://api.polygon.io/v1/reference/sec/filings/0001445305-12-000769
0001041859:2013:FY,PLCE,2012-01-29,2013-02-02,2013-03-28,2013,annual,https://api.polygon.io/v1/reference/sec/filings/0001445305-13-000737
0001041859:2014:FY,PLCE,2013-02-03,2014-02-01,2014-03-20,2014,annual,https://api.polygon.io/v1/reference/sec/filings/0001445305-14-001116
0001041859:2015:FY,PLCE,2014-02-02,2015-01-31,2015-03-26,2015,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-15-001999
0001041859:2016:FY,PLCE,2015-02-01,2016-01-30,2016-03-24,2016,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-16-013022
0001041859:2017:FY,PLCE,2016-01-31,2017-01-28,2017-03-23,2017,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-17-002857
0001041859:2018:FY,PLCE,2017-01-29,2018-02-03,2018-03-22,2018,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-18-003499
0001041859:2019:FY,PLCE,2018-02-04,2019-02-02,2019-03-21,2019,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-19-003243
0001041859:2020:FY,PLCE,2019-02-03,2020-02-01,2020-03-19,2020,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-20-003840
0001041859:2021:FY,PLCE,2020-02-02,2021-01-30,2021-03-29,2021,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-21-005818
0001041859:2022:FY,PLCE,2021-01-31,2022-01-29,2022-03-25,2022,annual,https://api.polygon.io/v1/reference/sec/filings/0001628280-22-007305
